Episode: 0 Iteratio:0 reward:1 total_reward:1 episode_reward:1, loss:0 #items:1 conf. ratio:1.0.
Episode: 11 Iteratio:800 reward:2 total_reward:247893 episode_reward:789, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:900 reward:0 total_reward:247972 episode_reward:868, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1000 reward:2 total_reward:248073 episode_reward:969, loss:0.61 #items:10000 conf. ratio:1.0.
Total Entries: 331001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3170.,327799.,    32.,     0.,     0.,     0.]
Episode: 11 Iteratio:1100 reward:1 total_reward:248195 episode_reward:1091, loss:0.55 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1200 reward:0 total_reward:248285 episode_reward:1181, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1300 reward:0 total_reward:248363 episode_reward:1259, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1400 reward:0 total_reward:248489 episode_reward:1385, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1500 reward:1 total_reward:248579 episode_reward:1475, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1600 reward:0 total_reward:248661 episode_reward:1557, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1700 reward:0 total_reward:248730 episode_reward:1626, loss:0.55 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1800 reward:1 total_reward:248854 episode_reward:1750, loss:0.49 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:1900 reward:0 total_reward:248950 episode_reward:1846, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2000 reward:0 total_reward:249068 episode_reward:1964, loss:0.59 #items:10000 conf. ratio:1.0.
Total Entries: 332001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3189.,328780.,    32.,     0.,     0.,     0.]
Episode: 11 Iteratio:2100 reward:0 total_reward:249140 episode_reward:2036, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2200 reward:2 total_reward:249217 episode_reward:2113, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2300 reward:0 total_reward:249336 episode_reward:2232, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2400 reward:1 total_reward:249460 episode_reward:2356, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2500 reward:2 total_reward:249567 episode_reward:2463, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2600 reward:2 total_reward:249626 episode_reward:2522, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2700 reward:2 total_reward:249733 episode_reward:2629, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2800 reward:1 total_reward:249833 episode_reward:2729, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:2900 reward:1 total_reward:249936 episode_reward:2832, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3000 reward:2 total_reward:250043 episode_reward:2939, loss:0.61 #items:10000 conf. ratio:1.0.
Total Entries: 333001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3216.,329753.,    32.,     0.,     0.,     0.]
Episode: 11 Iteratio:3100 reward:1 total_reward:250166 episode_reward:3062, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3200 reward:1 total_reward:250280 episode_reward:3176, loss:0.54 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3300 reward:2 total_reward:250402 episode_reward:3298, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3400 reward:1 total_reward:250523 episode_reward:3419, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3500 reward:-1 total_reward:250632 episode_reward:3528, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3600 reward:2 total_reward:250731 episode_reward:3627, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3700 reward:2 total_reward:250831 episode_reward:3727, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3800 reward:-1 total_reward:250932 episode_reward:3828, loss:0.57 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:3900 reward:1 total_reward:251037 episode_reward:3933, loss:0.47 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4000 reward:2 total_reward:251130 episode_reward:4026, loss:0.6 #items:10000 conf. ratio:1.0.
Total Entries: 334001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3239.,330730.,    32.,     0.,     0.,     0.]
Episode: 11 Iteratio:4100 reward:2 total_reward:251249 episode_reward:4145, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4200 reward:2 total_reward:251375 episode_reward:4271, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4300 reward:1 total_reward:251491 episode_reward:4387, loss:0.6 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4400 reward:2 total_reward:251619 episode_reward:4515, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4500 reward:0 total_reward:251740 episode_reward:4636, loss:0.53 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4600 reward:1 total_reward:251858 episode_reward:4754, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4700 reward:0 total_reward:251978 episode_reward:4874, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4800 reward:2 total_reward:252126 episode_reward:5022, loss:0.55 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:4900 reward:0 total_reward:252271 episode_reward:5167, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5000 reward:0 total_reward:252389 episode_reward:5285, loss:0.66 #items:10000 conf. ratio:1.0.
Total Entries: 335001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3263.,331705.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:5100 reward:2 total_reward:252517 episode_reward:5413, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5200 reward:-1 total_reward:252600 episode_reward:5496, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5300 reward:2 total_reward:252661 episode_reward:5557, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5400 reward:2 total_reward:252777 episode_reward:5673, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5500 reward:1 total_reward:252880 episode_reward:5776, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5600 reward:1 total_reward:252992 episode_reward:5888, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5700 reward:1 total_reward:253109 episode_reward:6005, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5800 reward:1 total_reward:253230 episode_reward:6126, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:5900 reward:2 total_reward:253337 episode_reward:6233, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6000 reward:1 total_reward:253461 episode_reward:6357, loss:0.65 #items:10000 conf. ratio:1.0.
Total Entries: 336001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3285.,332683.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:6100 reward:1 total_reward:253575 episode_reward:6471, loss:0.58 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6200 reward:1 total_reward:253687 episode_reward:6583, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6300 reward:2 total_reward:253806 episode_reward:6702, loss:0.56 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6400 reward:0 total_reward:253929 episode_reward:6825, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6500 reward:2 total_reward:254083 episode_reward:6979, loss:0.62 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6600 reward:0 total_reward:254217 episode_reward:7113, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6700 reward:1 total_reward:254327 episode_reward:7223, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6800 reward:2 total_reward:254458 episode_reward:7354, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:6900 reward:0 total_reward:254576 episode_reward:7472, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7000 reward:2 total_reward:254698 episode_reward:7594, loss:0.61 #items:10000 conf. ratio:1.0.
Total Entries: 337001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3301.,333667.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:7100 reward:2 total_reward:254836 episode_reward:7732, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7200 reward:1 total_reward:254949 episode_reward:7845, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7300 reward:1 total_reward:255077 episode_reward:7973, loss:0.67 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7400 reward:2 total_reward:255209 episode_reward:8105, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7500 reward:2 total_reward:255329 episode_reward:8225, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7600 reward:0 total_reward:255469 episode_reward:8365, loss:0.54 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7700 reward:1 total_reward:255598 episode_reward:8494, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7800 reward:0 total_reward:255706 episode_reward:8602, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:7900 reward:1 total_reward:255802 episode_reward:8698, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8000 reward:0 total_reward:255926 episode_reward:8822, loss:0.65 #items:10000 conf. ratio:1.0.
Total Entries: 338001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3325.,334643.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:8100 reward:1 total_reward:256057 episode_reward:8953, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8200 reward:1 total_reward:256171 episode_reward:9067, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8300 reward:1 total_reward:256301 episode_reward:9197, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8400 reward:2 total_reward:256406 episode_reward:9302, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8500 reward:2 total_reward:256527 episode_reward:9423, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8600 reward:1 total_reward:256632 episode_reward:9528, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8700 reward:0 total_reward:256724 episode_reward:9620, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8800 reward:0 total_reward:256837 episode_reward:9733, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:8900 reward:0 total_reward:256969 episode_reward:9865, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9000 reward:2 total_reward:257091 episode_reward:9987, loss:0.83 #items:10000 conf. ratio:1.0.
Total Entries: 339001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3347.,335621.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:9100 reward:0 total_reward:257198 episode_reward:10094, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9200 reward:2 total_reward:257333 episode_reward:10229, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9300 reward:0 total_reward:257450 episode_reward:10346, loss:0.57 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9400 reward:-1 total_reward:257552 episode_reward:10448, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9500 reward:0 total_reward:257661 episode_reward:10557, loss:0.93 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9600 reward:0 total_reward:257770 episode_reward:10666, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9700 reward:1 total_reward:257884 episode_reward:10780, loss:0.61 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9800 reward:2 total_reward:258012 episode_reward:10908, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:9900 reward:0 total_reward:258135 episode_reward:11031, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10000 reward:1 total_reward:258268 episode_reward:11164, loss:0.83 #items:10000 conf. ratio:1.0.
Total Entries: 340001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3373.,336595.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:10100 reward:1 total_reward:258413 episode_reward:11309, loss:0.82 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10200 reward:2 total_reward:258552 episode_reward:11448, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10300 reward:1 total_reward:258676 episode_reward:11572, loss:0.59 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10400 reward:2 total_reward:258675 episode_reward:11571, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10500 reward:1 total_reward:258781 episode_reward:11677, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10600 reward:0 total_reward:258890 episode_reward:11786, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10700 reward:-1 total_reward:258997 episode_reward:11893, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10800 reward:2 total_reward:259119 episode_reward:12015, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:10900 reward:2 total_reward:259249 episode_reward:12145, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11000 reward:1 total_reward:259370 episode_reward:12266, loss:0.82 #items:10000 conf. ratio:1.0.
Total Entries: 341001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3388.,337580.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:11100 reward:0 total_reward:259480 episode_reward:12376, loss:0.78 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11200 reward:1 total_reward:259609 episode_reward:12505, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11300 reward:2 total_reward:259713 episode_reward:12609, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11400 reward:1 total_reward:259819 episode_reward:12715, loss:0.9 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11500 reward:1 total_reward:259932 episode_reward:12828, loss:0.88 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11600 reward:2 total_reward:260046 episode_reward:12942, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11700 reward:1 total_reward:260167 episode_reward:13063, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11800 reward:1 total_reward:260267 episode_reward:13163, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:11900 reward:2 total_reward:260388 episode_reward:13284, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12000 reward:2 total_reward:260511 episode_reward:13407, loss:0.89 #items:10000 conf. ratio:1.0.
Total Entries: 342001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3414.,338554.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:12100 reward:2 total_reward:260626 episode_reward:13522, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12200 reward:1 total_reward:260731 episode_reward:13627, loss:0.82 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12300 reward:1 total_reward:260838 episode_reward:13734, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12400 reward:0 total_reward:260946 episode_reward:13842, loss:0.86 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12500 reward:1 total_reward:261049 episode_reward:13945, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12600 reward:2 total_reward:261144 episode_reward:14040, loss:0.78 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12700 reward:1 total_reward:261261 episode_reward:14157, loss:0.91 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12800 reward:2 total_reward:261366 episode_reward:14262, loss:0.78 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:12900 reward:2 total_reward:261488 episode_reward:14384, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13000 reward:0 total_reward:261591 episode_reward:14487, loss:0.72 #items:10000 conf. ratio:1.0.
Total Entries: 343001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3435.,339533.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:13100 reward:0 total_reward:261702 episode_reward:14598, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13200 reward:1 total_reward:261811 episode_reward:14707, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13300 reward:1 total_reward:261919 episode_reward:14815, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13400 reward:1 total_reward:262025 episode_reward:14921, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13500 reward:1 total_reward:262138 episode_reward:15034, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13600 reward:1 total_reward:262257 episode_reward:15153, loss:0.85 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13700 reward:0 total_reward:262354 episode_reward:15250, loss:0.86 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13800 reward:0 total_reward:262464 episode_reward:15360, loss:0.85 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:13900 reward:0 total_reward:262555 episode_reward:15451, loss:0.89 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14000 reward:0 total_reward:262669 episode_reward:15565, loss:0.71 #items:10000 conf. ratio:1.0.
Total Entries: 344001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3462.,340506.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:14100 reward:2 total_reward:262773 episode_reward:15669, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14200 reward:0 total_reward:262875 episode_reward:15771, loss:0.7 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14300 reward:2 total_reward:262990 episode_reward:15886, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14400 reward:2 total_reward:263094 episode_reward:15990, loss:0.89 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14500 reward:1 total_reward:263192 episode_reward:16088, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14600 reward:1 total_reward:263315 episode_reward:16211, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14700 reward:2 total_reward:263421 episode_reward:16317, loss:0.86 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14800 reward:1 total_reward:263528 episode_reward:16424, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:14900 reward:1 total_reward:263644 episode_reward:16540, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15000 reward:2 total_reward:263771 episode_reward:16667, loss:0.79 #items:10000 conf. ratio:1.0.
Total Entries: 345001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3481.,341487.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:15100 reward:2 total_reward:263875 episode_reward:16771, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15200 reward:1 total_reward:264006 episode_reward:16902, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15300 reward:1 total_reward:264105 episode_reward:17001, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15400 reward:0 total_reward:264213 episode_reward:17109, loss:0.82 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15500 reward:1 total_reward:264318 episode_reward:17214, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15600 reward:1 total_reward:264443 episode_reward:17339, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15700 reward:1 total_reward:264547 episode_reward:17443, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15800 reward:2 total_reward:264653 episode_reward:17549, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:15900 reward:1 total_reward:264756 episode_reward:17652, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16000 reward:2 total_reward:264866 episode_reward:17762, loss:0.68 #items:10000 conf. ratio:1.0.
Total Entries: 346001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3496.,342472.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:16100 reward:2 total_reward:264975 episode_reward:17871, loss:0.68 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16200 reward:1 total_reward:265093 episode_reward:17989, loss:0.75 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16300 reward:0 total_reward:265201 episode_reward:18097, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16400 reward:0 total_reward:265304 episode_reward:18200, loss:0.87 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16500 reward:1 total_reward:265411 episode_reward:18307, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16600 reward:1 total_reward:265517 episode_reward:18413, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16700 reward:-1 total_reward:265463 episode_reward:18359, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16800 reward:-1 total_reward:265365 episode_reward:18261, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:16900 reward:-1 total_reward:265265 episode_reward:18161, loss:0.65 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17000 reward:0 total_reward:265305 episode_reward:18201, loss:0.67 #items:10000 conf. ratio:1.0.
Total Entries: 347001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3502.,343466.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:17100 reward:-1 total_reward:265429 episode_reward:18325, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17200 reward:1 total_reward:265538 episode_reward:18434, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17300 reward:2 total_reward:265650 episode_reward:18546, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17400 reward:1 total_reward:265783 episode_reward:18679, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17500 reward:2 total_reward:265912 episode_reward:18808, loss:0.78 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17600 reward:0 total_reward:266024 episode_reward:18920, loss:0.84 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17700 reward:1 total_reward:266127 episode_reward:19023, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17800 reward:1 total_reward:266226 episode_reward:19122, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:17900 reward:2 total_reward:266356 episode_reward:19252, loss:0.72 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18000 reward:1 total_reward:266480 episode_reward:19376, loss:0.76 #items:10000 conf. ratio:1.0.
Total Entries: 348001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3513.,344455.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:18100 reward:0 total_reward:266615 episode_reward:19511, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18200 reward:1 total_reward:266722 episode_reward:19618, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18300 reward:2 total_reward:266831 episode_reward:19727, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18400 reward:2 total_reward:266954 episode_reward:19850, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18500 reward:1 total_reward:267101 episode_reward:19997, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18600 reward:1 total_reward:267231 episode_reward:20127, loss:0.81 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18700 reward:1 total_reward:267336 episode_reward:20232, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18800 reward:1 total_reward:267453 episode_reward:20349, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:18900 reward:2 total_reward:267565 episode_reward:20461, loss:0.71 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19000 reward:2 total_reward:267690 episode_reward:20586, loss:0.68 #items:10000 conf. ratio:1.0.
Total Entries: 349001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3526.,345442.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:19100 reward:1 total_reward:267801 episode_reward:20697, loss:0.77 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19200 reward:1 total_reward:267932 episode_reward:20828, loss:0.79 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19300 reward:0 total_reward:268043 episode_reward:20939, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19400 reward:-1 total_reward:268078 episode_reward:20974, loss:0.76 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19500 reward:2 total_reward:268056 episode_reward:20952, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19600 reward:1 total_reward:268187 episode_reward:21083, loss:0.83 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19700 reward:0 total_reward:268281 episode_reward:21177, loss:0.66 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19800 reward:1 total_reward:268405 episode_reward:21301, loss:0.8 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:19900 reward:2 total_reward:268518 episode_reward:21414, loss:0.73 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:20000 reward:2 total_reward:268627 episode_reward:21523, loss:0.68 #items:10000 conf. ratio:1.0.
Total Entries: 350001 More than 1: 1.0 More than 10: 0.99 More than 50: 0.97 Hottest index: 33 [  3541.,346427.,    33.,     0.,     0.,     0.]
Episode: 11 Iteratio:20100 reward:1 total_reward:268732 episode_reward:21628, loss:0.74 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:20200 reward:2 total_reward:268859 episode_reward:21755, loss:0.64 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:20300 reward:1 total_reward:268982 episode_reward:21878, loss:0.69 #items:10000 conf. ratio:1.0.
Episode: 11 Iteratio:20400 reward:1 total_reward:269115 episode_reward:22011, loss:0.73 #items:10000 conf. ratio:1.0.
